"No.","Time","Source","Destination","Protocol","Length","Topic","Message Identifier","Source Port","Destination Port","Info"
"3156","123.994118172","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","103","60501","1883","Publish Message (id=103) [Deviceb'Device - 4']"
"3158","123.996724706","192.168.15.3","192.168.15.4","MQTT","70","","103","1883","60501","Publish Ack (id=103)"
"3162","124.012414054","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","103","36061","1883","Publish Message (id=103) [Deviceb'Device - 1']"
"3163","124.015264491","192.168.15.3","192.168.15.4","MQTT","70","","103","1883","36061","Publish Ack (id=103)"
"3170","124.992182759","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 5'","104","49941","1883","Publish Message (id=104) [Deviceb'Device - 5']"
"3171","124.993951985","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 2'","104","37215","1883","Publish Message (id=104) [Deviceb'Device - 2']"
"3172","124.994165159","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 3'","104","59967","1883","Publish Message (id=104) [Deviceb'Device - 3']"
"3173","124.994694543","192.168.15.3","192.168.15.4","MQTT","70","","104","1883","49941","Publish Ack (id=104)"
"3175","124.996610277","192.168.15.3","192.168.15.4","MQTT","70","","104","1883","37215","Publish Ack (id=104)"
"3177","124.997036926","192.168.15.3","192.168.15.4","MQTT","70","","104","1883","59967","Publish Ack (id=104)"
"3179","124.998629476","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 4'","104","60501","1883","Publish Message (id=104) [Deviceb'Device - 4']"
"3180","125.001194432","192.168.15.3","192.168.15.4","MQTT","70","","104","1883","60501","Publish Ack (id=104)"
"3182","125.017070824","192.168.15.4","192.168.15.3","MQTT","97","Deviceb'Device - 1'","104","36061","1883","Publish Message (id=104) [Deviceb'Device - 1']"
"3183","125.019765295","192.168.15.3","192.168.15.4","MQTT","70","","104","1883","36061","Publish Ack (id=104)"
