"No.","Time","Source","Destination","Protocol","Length","Info"
"1622","68.592550023","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=62) [Deviceb'Device - 1']"
"1623","68.592903422","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1627","68.595363490","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=62)"
"1631","68.596163545","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1645","69.600256085","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1647","69.603155855","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=63) [Deviceb'Device - 1']"
"1648","69.603569098","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1651","69.605935949","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=63)"
"1653","69.606742988","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1666","70.610465344","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1668","70.613358412","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=64) [Deviceb'Device - 1']"
"1669","70.613758911","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1672","70.616735447","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=64)"
"1674","70.617512298","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1717","71.624513619","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1719","71.627441062","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=65) [Deviceb'Device - 1']"
"1720","71.627877719","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1723","71.630224172","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=65)"
"1725","71.630739127","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1744","72.636358790","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1746","72.639271675","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=66) [Deviceb'Device - 1']"
"1748","72.643636930","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1750","72.645989755","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=66)"
"1752","72.646750356","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1764","73.650382843","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1766","73.653375830","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=67) [Deviceb'Device - 1']"
"1767","73.653768183","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1770","73.656297973","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=67)"
"1772","73.656726805","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1784","74.674009725","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1786","74.678543480","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=68) [Deviceb'Device - 1']"
"1787","74.678986138","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1790","74.681277496","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=68)"
"1792","74.682020874","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1804","75.688935399","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1806","75.691678143","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=69) [Deviceb'Device - 1']"
"1807","75.692076246","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1810","75.694654238","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=69)"
"1812","75.695315259","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1828","76.699106968","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1830","76.710629305","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=70) [Deviceb'Device - 1']"
"1831","76.711029593","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1834","76.713503417","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=70)"
"1836","76.714058518","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1849","77.718564145","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1851","77.724070622","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=71) [Deviceb'Device - 1']"
"1852","77.725868616","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1855","77.728253522","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=71)"
"1857","77.728971371","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1874","78.732302491","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1876","78.735329222","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=72) [Deviceb'Device - 1']"
"1877","78.735700305","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1880","78.737832292","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=72)"
"1882","78.738323582","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1898","79.741846914","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1900","79.744779867","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=73) [Deviceb'Device - 1']"
"1901","79.745140290","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1904","79.747255605","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=73)"
"1906","79.747907419","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1916","80.752305334","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1918","80.755180728","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=74) [Deviceb'Device - 1']"
"1919","80.756180952","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1922","80.757712482","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=74)"
"1924","80.758441072","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1940","81.762989408","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1942","81.767778987","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=75) [Deviceb'Device - 1']"
"1943","81.768125583","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1946","81.773899686","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=75)"
"1948","81.774855897","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1964","82.779228798","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1966","82.782141483","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=76) [Deviceb'Device - 1']"
"1968","82.786517218","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1970","82.789156836","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=76)"
"1972","82.789948094","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"1984","83.793874387","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"1986","83.796766994","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=77) [Deviceb'Device - 1']"
"1987","83.797171290","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"1990","83.799694367","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=77)"
"1992","83.800556960","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2005","84.805017391","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2007","84.807865674","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=78) [Deviceb'Device - 1']"
"2008","84.808282393","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2011","84.819834587","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=78)"
"2013","84.820494456","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2029","85.824960044","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2031","85.827840368","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=79) [Deviceb'Device - 1']"
"2032","85.828296462","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2035","85.830733777","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=79)"
"2037","85.831525416","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2050","86.835424688","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2052","86.846754150","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=80) [Deviceb'Device - 1']"
"2053","86.847179636","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2056","86.849557899","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=80)"
"2058","86.850375136","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2074","87.854244459","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2076","87.857134691","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=81) [Deviceb'Device - 1']"
"2078","87.861608622","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2080","87.864531176","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=81)"
"2082","87.865074855","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2190","88.869843067","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2192","88.874340182","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=82) [Deviceb'Device - 1']"
"2193","88.875317793","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2196","88.879818194","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=82)"
"2198","88.880348278","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2214","89.884479951","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2216","89.887384621","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=83) [Deviceb'Device - 1']"
"2217","89.887723483","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2220","89.889836003","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=83)"
"2222","89.890644063","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2234","90.895350711","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2236","90.898214935","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=84) [Deviceb'Device - 1']"
"2237","90.898555610","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2240","90.900690943","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=84)"
"2242","90.901590606","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2250","91.906284939","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2252","91.909177496","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=85) [Deviceb'Device - 1']"
"2253","91.909594075","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2256","91.911747532","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=85)"
"2258","91.912489026","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2272","92.916327576","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2274","92.925221075","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=86) [Deviceb'Device - 1']"
"2276","92.929526316","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2278","92.931851208","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=86)"
"2280","92.932290921","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2292","93.936824984","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2294","93.939723563","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=87) [Deviceb'Device - 1']"
"2295","93.940134150","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2298","93.942618143","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=87)"
"2300","93.943279024","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2312","94.947493871","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2314","94.950228839","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=88) [Deviceb'Device - 1']"
"2315","94.950649225","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2318","94.952786131","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=88)"
"2320","94.953557312","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2338","95.957757206","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2340","95.960645315","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=89) [Deviceb'Device - 1']"
"2341","95.961058918","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2344","95.963597835","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=89)"
"2346","95.964086550","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2359","96.968065555","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2361","96.974525957","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=90) [Deviceb'Device - 1']"
"2362","96.974999093","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2365","96.977422050","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=90)"
"2367","96.978240059","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2399","97.982722053","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2401","97.985589482","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=91) [Deviceb'Device - 1']"
"2403","97.990062331","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2405","97.992333081","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=91)"
"2407","97.993060688","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2422","98.996966148","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2424","98.999806146","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=92) [Deviceb'Device - 1']"
"2425","99.000234016","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2428","99.002757754","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=92)"
"2430","99.003629885","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2453","100.007341014","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2455","100.010243550","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=93) [Deviceb'Device - 1']"
"2456","100.010670308","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2459","100.012872849","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=93)"
"2461","100.013434993","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2475","101.018488529","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2477","101.024509279","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=94) [Deviceb'Device - 1']"
"2478","101.025616024","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2481","101.027362491","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=94)"
"2483","101.027678479","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2495","102.032447032","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2497","102.035340792","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=95) [Deviceb'Device - 1']"
"2498","102.035702897","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2501","102.038308571","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=95)"
"2503","102.038928685","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2513","103.042834162","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2515","103.045674660","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=96) [Deviceb'Device - 1']"
"2516","103.046373143","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2519","103.048203719","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=96)"
"2521","103.048759100","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2535","104.053467244","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2537","104.055959293","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=97) [Deviceb'Device - 1']"
"2538","104.056357256","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2541","104.058422486","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=97)"
"2543","104.059080763","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2557","105.062618208","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2559","105.065594824","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=98) [Deviceb'Device - 1']"
"2560","105.066002456","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2563","105.068083686","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=98)"
"2565","105.068574856","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2584","106.074860962","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2586","106.078178443","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=99) [Deviceb'Device - 1']"
"2587","106.078524418","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2590","106.080779829","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=99)"
"2592","106.081019302","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2606","107.084554337","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2608","107.087479164","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=100) [Deviceb'Device - 1']"
"2609","107.087881947","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2612","107.090024884","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=100)"
"2614","107.090445972","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2651","108.094621797","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2653","108.097563136","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=101) [Deviceb'Device - 1']"
"2655","108.101920085","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"2657","108.104320490","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=101)"
"2659","108.104856775","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"2670","109.108474320","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"2672","109.111406412","192.168.15.4","192.168.15.3","MQTT","171","Publish Message (id=102) [Deviceb'Device - 1']"
"2673","109.111847567","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
