"No.","Time","Source","Destination","Protocol","Length","Info"
"9291","326.596597593","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9304","327.600459998","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9306","327.603349221","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=290) [Deviceb'Device - 1']"
"9307","327.603785665","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9310","327.606133657","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=290)"
"9312","327.606809903","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9343","328.611304232","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9345","328.614181894","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=291) [Deviceb'Device - 1']"
"9347","328.618640689","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9349","328.620965417","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=291)"
"9351","328.621651252","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9376","329.626282569","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9378","329.629050233","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=292) [Deviceb'Device - 1']"
"9379","329.629431853","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9384","329.631570289","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=292)"
"9386","329.632268527","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9422","330.636148827","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9424","330.639101340","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=293) [Deviceb'Device - 1']"
"9425","330.639492799","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9428","330.641597411","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=293)"
"9430","330.642216099","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9451","331.646353905","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9453","331.649141666","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=294) [Deviceb'Device - 1']"
"9454","331.649453926","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9457","331.651933446","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=294)"
"9459","331.652772990","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9478","332.657956760","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9480","332.660638622","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=295) [Deviceb'Device - 1']"
"9481","332.661127154","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9484","332.663997001","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=295)"
"9486","332.664783586","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9498","333.669379668","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9500","333.672259785","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=296) [Deviceb'Device - 1']"
"9502","333.676620976","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9504","333.679938458","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=296)"
"9506","333.680711767","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9514","334.685776706","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9516","334.688645751","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=297) [Deviceb'Device - 1']"
"9517","334.689033863","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9520","334.691198700","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=297)"
"9522","334.692188758","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9535","335.696451371","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9537","335.699324735","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=298) [Deviceb'Device - 1']"
"9538","335.699721334","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9541","335.702195293","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=298)"
"9543","335.703206852","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9565","336.707693341","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9567","336.710548900","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=299) [Deviceb'Device - 1']"
"9568","336.710951100","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9571","336.713478510","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=299)"
"9573","336.714463159","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9597","337.718744000","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9599","337.721815016","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=300) [Deviceb'Device - 1']"
"9600","337.722231883","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9603","337.724652833","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=300)"
"9605","337.725656547","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9620","338.730148305","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9622","338.733058187","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=301) [Deviceb'Device - 1']"
"9624","338.737391466","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9626","338.739799822","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=301)"
"9628","338.740529469","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9658","339.744927200","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9660","339.747810302","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=302) [Deviceb'Device - 1']"
"9661","339.748239492","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9664","339.750544854","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=302)"
"9666","339.751603281","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9678","340.755684876","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9680","340.758567867","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=303) [Deviceb'Device - 1']"
"9681","340.758977931","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9684","340.761378472","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=303)"
"9686","340.762314629","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9702","341.766315302","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9704","341.769526222","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9705","341.769559225","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=304) [Deviceb'Device - 1']"
"9708","341.772516316","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=304)"
"9710","341.773415012","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9722","342.778000348","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9724","342.780872238","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=305) [Deviceb'Device - 1']"
"9725","342.781340593","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9728","342.783759669","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=305)"
"9730","342.784404195","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9745","343.788701871","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9747","343.791568101","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=306) [Deviceb'Device - 1']"
"9749","343.795929764","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9751","343.798381181","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=306)"
"9753","343.799257164","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9765","344.803471992","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9767","344.806216964","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=307) [Deviceb'Device - 1']"
"9768","344.806629152","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9771","344.809115965","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=307)"
"9773","344.810096997","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9785","345.813953892","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9787","345.816852363","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=308) [Deviceb'Device - 1']"
"9788","345.817264270","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9791","345.819773507","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=308)"
"9793","345.820776470","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9808","346.825188861","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9810","346.828075279","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=309) [Deviceb'Device - 1']"
"9811","346.828464343","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9814","346.830918685","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=309)"
"9816","346.831905147","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9828","347.835743568","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9830","347.838727290","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=310) [Deviceb'Device - 1']"
"9831","347.839139458","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9834","347.841549026","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=310)"
"9836","347.842465445","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9851","348.846319735","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9853","348.849124068","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=311) [Deviceb'Device - 1']"
"9855","348.853533120","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9857","348.855982233","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=311)"
"9859","348.856627761","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9867","349.861381988","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9869","349.864324081","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=312) [Deviceb'Device - 1']"
"9870","349.864719468","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9873","349.867424503","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=312)"
"9875","349.868327688","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9887","350.872501352","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9889","350.875388431","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=313) [Deviceb'Device - 1']"
"9890","350.875807362","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9893","350.877866899","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=313)"
"9895","350.878703598","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9907","351.882903622","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9909","351.885774571","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=314) [Deviceb'Device - 1']"
"9910","351.886160890","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9913","351.888304776","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=314)"
"9915","351.889073086","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9927","352.893903690","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9929","352.896455116","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=315) [Deviceb'Device - 1']"
"9930","352.896834301","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9933","352.898949073","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=315)"
"9935","352.899838592","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9950","353.903784468","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9952","353.906721462","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=316) [Deviceb'Device - 1']"
"9954","353.910995609","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9956","353.913412691","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=316)"
"9958","353.913823687","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9972","354.918076412","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9974","354.920924948","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=317) [Deviceb'Device - 1']"
"9975","354.921309634","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"9978","354.923402575","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=317)"
"9980","354.924001125","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"9994","355.928418578","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"9996","355.931746008","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=318) [Deviceb'Device - 1']"
"9997","355.932032169","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"10000","355.934269111","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=318)"
"10002","355.935402259","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"10014","356.939387730","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"10017","356.942233491","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=319) [Deviceb'Device - 1']"
"10018","356.942584283","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"10021","356.944742046","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=319)"
"10023","356.945381042","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"10031","357.949860275","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"10033","357.952750000","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=320) [Deviceb'Device - 1']"
"10034","357.953121291","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"10037","357.955207619","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=320)"
"10039","357.956129478","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"10054","358.960212884","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"10056","358.964183800","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=321) [Deviceb'Device - 1']"
"10058","358.967277900","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"10060","358.978737069","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=321)"
"10062","358.979086198","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"10076","359.983091276","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"10078","359.985967255","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=322) [Deviceb'Device - 1']"
"10079","359.986341992","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"10082","359.988509984","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=322)"
"10084","359.989318580","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"10100","360.993899617","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"10102","360.996392021","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=323) [Deviceb'Device - 1']"
"10103","360.996746840","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"10106","360.998933839","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=323)"
"10108","360.999462186","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"10120","362.003396121","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"10122","362.006317726","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=324) [Deviceb'Device - 1']"
"10123","362.006664771","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"10126","362.008777097","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=324)"
"10128","362.009296588","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"10140","363.014203109","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"10142","363.016983477","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=325) [Deviceb'Device - 1']"
"10143","363.017368043","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"10146","363.019463569","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=325)"
"10148","363.020181584","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"10162","364.024238183","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"10165","364.027219059","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=326) [Deviceb'Device - 1']"
"10167","364.031506912","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"10170","364.033943080","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=326)"
"10172","364.034415392","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"10181","365.039290766","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"10183","365.043915185","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=327) [Deviceb'Device - 1']"
"10184","365.044275254","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"10187","365.046640248","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=327)"
"10189","365.047408749","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"10207","366.052186748","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"10209","366.064155598","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=328) [Deviceb'Device - 1']"
"10210","366.064539754","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"10213","366.066757319","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=328)"
"10215","366.067194474","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
